ID_SONDE;ID_DOSSIER;ALTITUDE_MIN;ALTITUDE_MAX;DIMENSION;FLUIDE;ETAT;DETERMINATION_PLANIMETRIQUE;REMARQUES;E;N
;APA 28621;0.0;455.5;4x diamètre 32mm Profondeur 85m;Inconnu;En service;Inconnu;Selon croquis du foreur;2508857.27;1123024.23
;APA 28440;;;Profondeur 110m;Inconnu;En service;Imprécis;;2503453.88;1117494.39
;APA 28440;;;Profondeur 110m;Inconnu;En service;Imprécis;;2503458.45;1117490.50
;APA 26306;0.0;481.7;4x diamètre 32mm Profondeur 135m;Glycol / Alcoll 30 %;En service;Imprécis;Selon plan d'implantation;2504405.88;1120493.30
;APA 26306;0.0;481.3;4x diamètre 32mm Profondeur 135m;Glycol / Alcoll 30 %;En service;Imprécis;Selon plan d'implantation;2504410.74;1120497.53
;APA 26657;0.0;438.0;4x diamètre 32mm Profondeur 130m;Autre;En service;Imprécis;Reporté d'après le bâtiment projet;2504004.62;1120584.84
;APA 26656;0.0;438.0;4x diamètre 32mm Profondeur 130m;Autre;En service;Imprécis;Reporté d'après le bâtiment projet;2504024.00;1120603.13
;APA 26655;;435.0;4x diamètre 32mm Profondeur 170m;Autre;En service;Imprécis;Reporté d'après le bâtiment projet;2504043.32;1120620.43
;APA 26658;;457.0;4x diamètre 32mm Profondeur 180m;Autre;En service;Imprécis;Reporté d'après le bâtiment projet;2503979.26;1120559.42
;APA 26659;;440.0;4x diamètre 32mm Profondeur 170m;Autre;En service;Imprécis;Reporté d'après le bâtiment projet;2503957.07;1120596.26
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504186.04;1121531.87
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504183.31;1121526.87
;DD 100088;0.0;0.0;diamètre 32mm profondeur 250m;Autre;En service;Précis;;2504180.61;1121521.88
;DD 100088;0.0;0.0;diamètre 32mm profondeur 250m;Autre;En service;Précis;;2504177.88;1121516.88
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504175.16;1121511.87
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504172.45;1121506.88
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504169.73;1121501.88
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504166.99;1121496.87
;DD 100088;0.0;0.0;diamètre 32mm profondeur 250m;Autre;En service;Précis;;2504164.48;1121492.24
;DD 100088;0.0;0.0;diamètre 32mm profondeur 250m;Autre;En service;Précis;;2504173.53;1121493.33
;DD 100088;0.0;0.0;diamètre 32mm profondeur 250m;Autre;En service;Précis;;2504176.25;1121498.33
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504178.96;1121503.32
;DD 100088;0.0;0.0;diamètre 32mm profondeur 249m;Autre;En service;Précis;;2504182.77;1121494.77
;DD 101674;0.0;413.274;;Inconnu;En service;Précis;;2497859.22;1116114.49
;DD 101674;0.0;413.278;;Inconnu;En service;Précis;;2497868.36;1116118.54
;DD 101674;0.0;413.29900000000004;;Inconnu;En service;Précis;;2497870.99;1116112.35
;DD 101674;0.0;413.415;;Inconnu;En service;Précis;;2497862.16;1116108.19
;DD 101674;0.0;413.12100000000004;;Inconnu;En service;Précis;;2497855.19;1116104.43
;DD 101674;0.0;413.523;;Inconnu;En service;Précis;;2497848.24;1116101.75
;DD 101674;0.0;413.46700000000004;;Inconnu;En service;Précis;;2497851.63;1116095.23
;DD 101674;0.0;413.18;;Inconnu;En service;Précis;;2497857.40;1116097.82
;DD 101674;0.0;413.1;;Inconnu;En service;Précis;;2497864.27;1116101.25
;DD 101674;0.0;413.346;;Inconnu;En service;Précis;;2497869.73;1116104.02
SG2;APA 29716;400.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;Hors service;Précis;sonde perdue à vingtaine de mètre sous le terrain naturel;2502987.42;1117101.17
SG2bis;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502985.42;1117118.17
SG3;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502980.42;1117105.17
SG4;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502971.42;1117106.17
SG5;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502967.42;1117098.17
SG6;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502964.42;1117090.17
SG1;APA 29716;223.0;423.0;Diamètre 2x40mm Profondeur 200m;Inconnu;En service;Précis;;2502993.42;1117105.17
;DD 101672;317.0;427.75;Diamètre 4x32mm Profondeur 110m;;En service;Précis;;2506038.07;1117632.62
;DD 101672;317.0;427.75;Diamètre 4x32mm Profondeur 110m;;En service;Précis;;2506040.46;1117624.93
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500093.26;1123873.83
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500099.29;1123878.69
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500105.37;1123883.60
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500109.16;1123878.92
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500103.08;1123874.06
;APA 31025;278.0;418.0;Diamètre 2x32mm Profondeur 140m;Inconnu;En service;Imprécis;;2500097.00;1123869.20
;APA 24419;296.0;428.0;;Inconnu;En service;Imprécis;;2488761.44;1116544.54
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500148.03;1123936.44
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500143.55;1123932.37
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500143.91;1123940.88
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500139.43;1123936.76
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500139.80;1123945.27
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500135.36;1123941.15
;APA 31024;207.0;421.0;Diamètre 4x40mm Profondeur 214m;Inconnu;En service;Précis;;2500135.73;1123949.66
;DD 101932;0.0;451.0;Diamètre 4x32 Profondeur 160m;Autre;En service;Imprécis;Pas de plan d'execution;2498214.24;1119962.31
;DD 101932;0.0;451.0;Diamètre 4x32 Profondeur 160m;Autre;En service;Imprécis;Pas de plan d'execution;2498221.30;1119968.18
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495059.21;1119693.49
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495051.73;1119685.98
;DD 99067;0.0;439.8;Diamètre 4x32mm Profondeur 220m;Glycol / Alcoll 30 %;En service;Précis;;2495079.47;1119694.33
;DD 103358;0.0;0.0;Diamètre 40mm Profondeur 235m;Glycol / Alcoll 30 %;En service;Précis;;2492064.40;1120017.87
;APA 33891;0.0;0.0;Diamètre 40mm Profondeur 160m;Inconnu;En service;;Plan d'execution;2494339.28;1120325.97
;;0.0;0.0;;Inconnu;;;;2494344.27;1120322.64
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494171.75;1119945.10
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494155.65;1120007.63
;DD 104951;235.0;435.0;;Inconnu;En service;Précis;Augsburger (A11872);2494184.26;1120004.00
;DD 101932;0.0;451.0;Diamètre 4x32 Profondeur 160m;Autre;En service;Imprécis;Pas de plan d'execution;2498229.04;1119975.40
;DD 101932;0.0;451.0;Diamètre 4x32 Profondeur 160m;Autre;En service;Imprécis;Pas de plan d'execution;2498236.18;1119982.64
;DD 102552;0.0;419.0;Diamètre 4x32mm Profondeur 140m;Inconnu;En service;Imprécis;Pas de plan d'execution;2503938.87;1117403.68
;APA 32202;0.0;461.7;diamètre 4x32mm Profondeur 160m;Inconnu;En service;Imprécis;Selon plan d'implantation ;2506253.04;1121032.68
;APA 31968;0.0;428.6;Diamètre 40mm Profondeur 190m;Inconnu;En service;Imprécis;Selon plan d'implantation;2489381.77;1112608.13
;APA 31968;0.0;428.6;Diamètre 40mm Profondeur 190m;Inconnu;En service;Imprécis;Selon plan d'implantation;2489377.50;1112610.87
;APA 31810;0.0;393.8;Diamètre 40mm Profondeur 185m;Inconnu;En service;Précis;;2500261.60;1123074.27
;APA 31810;0.0;393.8;Diamètre 40mm Profondeur 185m;Inconnu;En service;Précis;;2500258.62;1123067.93
;APA 31461;0.0;436.0;Diamètre 40mm Profondeur 200m;Inconnu;En service;Imprécis;Selon plan d'implantation;2505190.41;1121792.80
;APA 31541;0.0;430.7;Diamètre 32mm Profondeur 162m;Inconnu;En service;Imprécis;Selon plan d'implatation;2498867.83;1125244.76
;APA 31540;0.0;430.8;Diamètre 32mm Profondeur 162m;Inconnu;En service;Imprécis;Selon plan d'implatation;2498871.84;1125240.18
;DD 100371;0.0;407.2;Diamètre 4x32mm Profondeur 120m;Inconnu;En service;Imprécis;Selon plan d'implantation scanné;2494972.07;1113621.65
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495093.82;1113799.22
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495124.38;1113759.01
;APA 31423;0.0;377.0;Diamètre 32mm Profondeur 112m;Glycol / Alcoll 30 %;En service;Imprécis;;2492206.93;1116355.49
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495067.09;1113806.10
;APAT 4477;283.0;433.0;4x diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;;2492352.66;1114420.99
;DD 100371;0.0;407.0;Diamètre 4x32mm Profondeur 120m;Inconnu;En service;Imprécis;Selon plan d'implantation scanné;2494988.15;1113634.39
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495108.11;1113782.29
;APAT 4477;283.0;433.0;4x diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;;2492341.72;1114422.18
CN 08/02;19925;0.0;0.0;Sonde long. 140ml avec 4x32mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2494833.25;1114159.56
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495108.64;1113776.34
;APA 26445;0.0;462.8;"Diamètre 5"" Profondeur 120m";Autre;En service;Imprécis;;2494661.59;1114020.35
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495114.46;1113751.60
;DD 100094;330.0;432.0;diamètre 32mm;Autre;En service;Précis;;2495597.52;1114915.96
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495121.60;1113757.02
CN 08/01;18323;0.0;0.0;Long.max. 95ml;Glycol / Alcoll 30 %;En service;Précis;;2495003.30;1114598.15
CN 08/02;19925;0.0;0.0;Sonde long. 140ml avec 4x32mm par tube;Glycol / Alcoll 30 %;En service;Précis;;2494832.29;1114157.14
;APA 29902;0.0;423.3;Diamètre 32mm Profondeur 150m;Inconnu;En service;Imprécis;;2495554.81;1114469.21
BX 29/01;3859800;420.0;452.0;Long.totale 32.00ml / Diam. 4x;Inconnu;En service;Précis;;2493616.88;1114302.73
CN 08/01;18323;0.0;0.0;Long.max. 95ml;Glycol / Alcoll 30 %;En service;Précis;;2494997.65;1114593.00
;DD 100094;330.0;432.0;diamètre 32mm;Autre;En service;Précis;;2495592.90;1114918.71
;DD 100747;;410.90000000000003;Diamètre 4x40mm Profondeur 135m;Glycol / Alcoll 30 %;En service;Imprécis;;2492186.07;1115784.39
;DD 100094;318.0;432.0;diamètre 32mm;Autre;En service;Précis;;2495585.00;1114928.22
;DD 102435;0.0;0.0;;Inconnu;En service;Précis;Sans infos de profondeur;2495635.91;1115721.28
;DD 100371;0.0;407.0;Diamètre 4x32mm Profondeur 120m;Inconnu;En service;Imprécis;Selon plan d'implantation scanné;2494992.53;1113638.05
;APA 27099;314.0;474.0;Diamètre 133 mm, Profondeur 160 m;Autre;En service;Précis;;2494734.71;1114061.45
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495092.76;1113770.78
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495096.20;1113766.02
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495070.27;1113801.34
;16706;0.0;0.0;;Inconnu;Inconnu;Précis;;2495080.85;1113816.29
BX 42/01;17988;0.0;0.0;Long.max. 162ml , diam. sonde 32mm;Glycol / Alcoll 30 %;En service;Précis;;2494178.91;1114365.84
CN 08/01;18323;0.0;0.0;Long.max. 95ml;Glycol / Alcoll 30 %;En service;Précis;;2495001.30;1114603.15
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506642.37;1118419.77
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506631.58;1118425.09
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506635.63;1118433.14
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506646.38;1118427.78
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506651.82;1118438.46
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506641.50;1118444.77
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506655.82;1118446.55
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506665.19;1118438.49
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506670.58;1118449.21
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506678.68;1118445.20
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506673.24;1118434.49
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506681.34;1118430.48
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506659.87;1118454.57
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506653.09;1118468.02
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506649.08;1118459.93
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506645.07;1118451.87
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506634.28;1118457.27
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506638.32;1118465.25
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506625.31;1118461.68
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506686.70;1118441.23
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506694.75;1118437.18
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506689.40;1118426.39
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506696.54;1118422.85
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506705.55;1118418.33
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506713.56;1118414.36
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506719.00;1118425.07
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506710.86;1118429.12
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506701.94;1118433.61
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506727.02;1118421.06
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506721.62;1118410.35
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506729.72;1118406.30
;DD 10451;0.0;0.0;;Inconnu;Planifié;Précis;Bureau HCC dossier 39.55;2506735.11;1118417.05
;APA 38616;235.0;431.0;;Inconnu;En service;Imprécis;Prof. 196m.;2497633.00;1120367.00
;DD 105013;249.0;449.0;Prof.200m.;Inconnu;En service;Imprécis;Augsburger forages (A13165);2495005.00;1114760.00
;DD 105013;249.0;449.0;Prof.200m.;Inconnu;En service;Imprécis;Augsburger forages (A13165);2494988.00;1114746.00
;DD 105013;249.0;449.0;Prof.200m.;Inconnu;En service;Imprécis;Augsburger forages (A13165);2494993.00;1114751.00
;DD 105013;249.0;449.0;Prof.200m.;Inconnu;En service;Imprécis;Augsburger forages (A13165);2494999.00;1114755.50
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500663.98;1123121.02
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500660.58;1123115.03
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500654.08;1123118.83
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500670.47;1123117.72
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500657.18;1123124.53
;DD 105451;131.0;381.0;Prof.250m.;Inconnu;En service;Imprécis;;2500666.68;1123111.92
;DD 103297/3;162.0;362.0;Prof.200m.;Inconnu;En service;Imprécis;avec plan SEMO;2486992.48;1112179.73
;;0.0;0.0;;Inconnu;;;;2486987.03;1112173.02
;;0.0;0.0;;Inconnu;;;;2486980.90;1112167.72
;;0.0;0.0;;Inconnu;;;;2486974.28;1112161.23
;;0.0;0.0;;Inconnu;;;;2486970.79;1112153.15
;;0.0;0.0;;Inconnu;;;;2486976.48;1112147.07
;;0.0;0.0;;Inconnu;;;;2486964.09;1112137.48
;;0.0;0.0;;Inconnu;;;;2486958.59;1112143.28
;;0.0;0.0;;Inconnu;;;;2486950.54;1112137.60
;;0.0;0.0;;Inconnu;;;;2486944.46;1112131.91
;;0.0;0.0;;Inconnu;;;;2486937.56;1112125.78
;;0.0;0.0;;Inconnu;;;;2486931.07;1112121.02
;APA 37995;271.0;421.0;;Inconnu;En service;Imprécis;;2503395.52;1116823.28
;APA 37995;271.0;421.0;;Inconnu;En service;Imprécis;;2503402.91;1116819.87
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503127.79;1117701.52
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503121.47;1117704.52
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503115.16;1117707.53
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503108.89;1117710.58
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503102.48;1117713.63
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503096.21;1117716.59
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503089.85;1117719.64
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503083.58;1117722.64
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503128.35;1117694.38
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503121.95;1117697.47
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503115.64;1117700.43
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503109.32;1117703.48
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503102.96;1117706.53
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503096.78;1117709.49
;;0.0;0.0;300m;Inconnu;Abandonné;Imprécis;Sondage test abandonné;2503096.47;1117711.10
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503090.42;1117712.54
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503084.06;1117715.54
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503077.79;1117718.59
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503102.40;1117697.08
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503095.79;1117689.52
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503143.25;1117685.36
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503136.96;1117688.33
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503140.27;1117679.01
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503133.99;1117682.02
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503127.70;1117685.03
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503121.42;1117688.00
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503115.04;1117691.01
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503108.75;1117694.05
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503136.53;1117671.20
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503130.94;1117675.73
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503124.66;1117678.68
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503118.41;1117681.68
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503112.03;1117684.69
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503105.71;1117687.74
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503133.62;1117665.05
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503127.97;1117669.41
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503121.68;1117672.39
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503115.37;1117675.40
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503109.02;1117678.44
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503112.39;1117669.05
;;0.0;0.0;300m;Inconnu;En service;Imprécis;;2503106.04;1117672.09
;APA 41784;0.0;389.95;280m;Glycol / Alcoll 30 %;En service;Précis;;2504355.72;1123013.03
;APA 41784;0.0;389.95;280m;Glycol / Alcoll 30 %;En service;Précis;;2504353.55;1123005.06
;APA 41784;0.0;389.95;280m;Glycol / Alcoll 30 %;En service;Précis;;2504351.16;1122997.66
;APA 41784;0.0;389.95;280m;Glycol / Alcoll 30 %;En service;Précis;;2504348.70;1122988.95
;APA 41784;0.0;389.95;280m;Glycol / Alcoll 30 %;En service;Précis;;2504343.13;1122984.97
;DD 105831;308.0;428.0;120m;Inconnu;En service;Imprécis;;2503671.51;1117684.77
;DD 105831;308.0;428.0;120m;Inconnu;En service;Imprécis;;2503666.31;1117680.08
;DD 105831;308.0;428.0;120m;Inconnu;En service;Imprécis;;2503664.26;1117669.23
;DD 105831;308.0;428.0;120m;Inconnu;En service;Imprécis;;2503662.92;1117661.91
;DD 105831;308.0;428.0;120m;Inconnu;En service;Imprécis;;2503666.19;1117655.75
;DD 105261;0.0;392.0;240m;Inconnu;En service;Imprécis;;2498068.37;1115440.30
;DD 105261;0.0;392.0;240m;Inconnu;En service;Imprécis;;2498071.01;1115433.03
;DD 105261;0.0;392.0;240m;Inconnu;En service;Imprécis;;2498063.07;1115455.78
;DD 105261;0.0;392.0;240m;Inconnu;En service;Imprécis;;2498065.85;1115448.11
;DD 105981;270.0;421.0;;Inconnu;En service;Imprécis;;2498269.05;1116400.21
;DD 105981;270.0;421.0;;Inconnu;En service;Imprécis;;2498248.55;1116378.25
;DD 105981;270.0;421.0;;Inconnu;En service;Imprécis;;2498274.88;1116405.51
;DD 105981;270.0;421.0;;Inconnu;En service;Imprécis;;2498290.75;1116421.51
;DD 105981;270.0;421.0;;Inconnu;En service;Imprécis;;2498253.57;1116384.21
